1.000000000000000000e+00,2.774688598501591130e+01,3.318800589186378769e+00,8.159854679995072468e-02,2.031803618617032431e-04,6.130227506321215269e-01
1.000000000000000000e+00,8.333152236984967542e-01,7.057302167920013504e-03,8.893599554886763570e-03,7.707551491912869798e-03,7.203262462755018105e-04
1.000000000000000000e+00,2.330840010605173083e-04,3.102381481643681944e-03,2.781135716329128950e-06,8.778989719980361662e-06,2.797930716482368999e-04
1.000000000000000000e+00,8.183881778207644508e-01,8.173194237845682331e-01,8.098548124206450538e-01,9.828789467889468279e-01,1.003363892871565888e+01
1.000000000000000000e+00,2.124989228635341398e-01,1.859940692229192227e-01,8.011103103921926941e-03,2.022583451960330292e-01,4.795091840773531566e-01
1.000000000000000000e+00,5.125300989703130382e-04,4.056399368265686963e-04,3.565179970625070253e-03,1.017028665640682013e-03,1.611137852377151291e-04
1.000000000000000000e+00,7.583810699651361009e-01,2.199993898914314559e+04,3.069354069841558341e-01,8.564661759252216733e-01,3.107674107958097176e-01
1.000000000000000000e+00,8.523538277242682426e+00,1.604342742139856881e+01,1.984638929965028442e+00,4.420430110933099677e+00,2.607843107493654333e+00
1.000000000000000000e+00,2.755089522004614988e+00,9.096635323531244988e-02,7.651814167953523149e-02,8.964081913447165609e-03,5.147383767839088485e-03
1.000000000000000000e+00,2.727333918377824418e+01,1.949555302064494811e+01,1.096201202362033555e+00,7.035777454606508829e-01,4.054641289789899239e-01
1.000000000000000000e+00,1.304043539672058438e+00,1.044694807958733754e-04,3.076072174030011709e-05,4.915224958064285526e-02,1.555795945368121554e-02
1.000000000000000000e+00,3.154378865625752067e-05,4.266475090846057796e-05,5.306021427454775743e-04,3.632310352892506805e-05,1.907283726331595252e-05
1.000000000000000000e+00,4.946694615413265717e-01,7.695225042922489329e-04,3.269992718274314369e-02,6.132967965241807942e-03,2.556391314830658637e-02
1.000000000000000000e+00,3.993654981345092989e-03,4.604482983505801992e-03,2.659314236121912249e-03,2.744133868631246412e-04,7.030529254986058298e-04
1.000000000000000000e+00,2.963928322032569795e+01,2.827184815515882743e+00,3.307107571470193630e+00,5.333684269928960830e+00,2.316335227665506924e+00
1.000000000000000000e+00,1.132109159412474390e-03,4.168273718583756607e-05,8.723931783628342481e-05,8.251902098615822938e-06,7.098910222621656729e-05
1.000000000000000000e+00,5.665016591350044095e+00,2.704949689259875413e+03,4.631649905576685100e+00,8.196776343019148703e-01,8.453929497184892172e-01
1.000000000000000000e+00,1.040739452378439746e-04,4.157273325428761934e-02,1.891351800004532067e-04,7.898044383130559308e-06,3.022485920962078077e-04
1.000000000000000000e+00,1.125353169971819684e-04,2.008266699363183555e-02,6.029967504611203282e-05,6.328430174850895604e-04,3.482551822354540140e-05
1.000000000000000000e+00,9.020727079902686441e-05,2.347801606610768666e-06,2.477271973844779522e-04,1.120768045000070885e-06,2.634776794674727973e-07
1.000000000000000000e+00,1.203772807983059020e-04,6.462983767202382622e-03,9.497701952713013889e-05,1.317018274820477722e-04,2.891608665955290499e-05
1.000000000000000000e+00,5.836482495471634335e-02,4.240557424979769958e-03,2.994157519129821924e-03,8.053858254250739280e-04,6.759302362690642512e-04
1.000000000000000000e+00,6.667343680134159740e+02,9.284473424351585846e-02,7.080740761572006103e-02,1.351943738180285948e+01,1.799412123924823415e-02
1.000000000000000000e+00,4.881876946081661309e-04,1.604549125878344351e-04,6.774152275473865371e-05,2.909561593900579800e-06,6.457237504568835433e-06
1.000000000000000000e+00,3.729174594338401789e+02,4.509966433212504455e-01,1.363921482136403185e-01,3.808115507396764854e-01,5.899344833865831816e+01
1.000000000000000000e+00,1.125406943132332884e-03,1.192379014730081659e-03,1.255489566637996547e-03,2.562009694430801674e-04,1.795543343255258774e-03
1.000000000000000000e+00,9.302609161366508488e+03,5.390206359753022980e+00,4.729685577760908366e+00,6.993221105433188312e-01,5.355766092441349713e-01
1.000000000000000000e+00,3.515873796561672204e+00,4.525433172094217929e-03,4.365942127999392595e-03,7.386703964686762436e-03,8.522576225122089179e-04
1.000000000000000000e+00,4.719903796496746295e+00,6.673463551672573324e+00,2.189970908890531975e-01,7.243309995841155313e+00,1.025459602275086723e+01
1.000000000000000000e+00,6.669436281217688183e-04,2.539822772445696555e-02,9.439104525833111672e-03,7.477984780668196503e-05,3.690091348890639413e-03
1.000000000000000000e+00,5.546090984317979533e-01,2.443493617640605797e-01,1.053108626587237473e-03,2.622355623370602358e-03,1.468349319642241191e-02
1.000000000000000000e+00,2.132630524284222478e-04,7.318744087130192628e-06,1.000026297596624234e-04,7.907610880822160140e-05,1.810300804902938190e-05
1.000000000000000000e+00,2.046948937393327280e-03,6.896418973614507064e-02,7.048089741051386382e-05,1.674500453358843973e-05,8.760194390122207986e-06
1.000000000000000000e+00,2.472472682835851528e-03,3.548440631240372400e-04,3.035666090998689719e-04,3.625959760077100566e-05,1.039779547178137876e-03
1.000000000000000000e+00,7.291594616159081852e+03,2.166452085713403974e+00,7.629775801385745581e+04,8.438116562924099506e-01,3.766740395304830002e+01
1.000000000000000000e+00,8.686083893625128258e+04,1.173031629421533495e+00,5.761544999730418004e-01,2.755462787035972694e-01,2.528899505497063060e+01
1.000000000000000000e+00,1.626474111643592568e+00,3.777652705020224033e+01,5.109205907055451856e-01,1.204844012948227139e+01,1.336931676886921605e-01
1.000000000000000000e+00,6.317598904575854704e+02,7.872506043021066269e+00,3.280529343702672804e+02,2.750463596737686700e+01,3.811404356959154427e+01
1.000000000000000000e+00,4.832146782793571447e+02,6.399506905541280100e-01,2.969152094914129236e-01,1.327905805138257511e-01,1.168371933958810338e+01
1.000000000000000000e+00,3.006152333437331237e+00,8.828734766277134272e-01,3.014505487933428762e-01,3.095500774836031782e-02,6.194380127224159358e-04
1.000000000000000000e+00,8.425690399798472230e-01,5.158980438879041952e-02,1.004493952756006607e-02,7.550474433716498424e-04,1.091104332543468532e-03
1.000000000000000000e+00,9.136754953069335272e+00,1.787147570085521053e+00,6.387424198492634098e+00,9.813031627942345736e-01,8.795226838564526872e+01
1.000000000000000000e+00,1.461255657127674024e+00,9.172504224407007634e-02,4.571880883184705618e-02,4.736641902864586681e-03,3.551714269336479421e-03
1.000000000000000000e+00,1.807308926384385472e-04,3.661681633685385812e-03,2.949657067963506194e-04,1.295442138158560711e-04,1.393460677777511481e-04
1.000000000000000000e+00,1.373541307584890681e-01,4.371951128416931565e-02,5.113150222022231489e-02,1.358324689017438537e-03,2.369281509017332182e-03
1.000000000000000000e+00,1.651923100037982550e+01,2.863284285535613538e+00,1.651372271839611017e+01,2.952597930243440860e+00,4.530028935668060086e+00
1.000000000000000000e+00,5.077323636093941106e-01,9.970147989289972201e-02,2.959787947108216363e-04,1.603724392720849018e-02,4.596719359377083453e-02
1.000000000000000000e+00,2.705103482397090975e+00,1.154329799130200535e-01,4.090640814337773851e-02,1.860934977680534256e-03,3.670143925250668893e-03
1.000000000000000000e+00,1.238807521094622277e-01,2.143307255795078373e-03,7.136329090601527432e-03,7.976658810151497777e-05,6.300204376794004421e-04
1.000000000000000000e+00,7.296678018183548886e-01,5.623189483363966179e-02,2.232476960031745672e-02,1.091061399476396781e-03,1.274924205392344171e-03
1.000000000000000000e+00,5.054752632545531608e-04,8.249370928231332736e-05,7.608376256496084457e-06,5.801438496361422967e-06,2.207747153291790532e-04
1.000000000000000000e+00,5.873721847397493645e-02,1.782709620797092711e-03,1.007154006713783731e-03,4.001533781260572555e-04,1.301074617852516489e-05
1.000000000000000000e+00,9.781413655445215984e-04,2.387572329145709882e-01,4.778828259964625937e-03,7.488898264636240781e-04,1.494368735914318024e-04
1.000000000000000000e+00,1.120270947976906371e+02,6.472614601298742887e-01,1.323224973490866097e+00,2.061429148695286540e-01,9.905014603484772751e-02
1.000000000000000000e+00,4.293109757234512408e-02,1.714385914526040874e-02,2.954002163461463132e-02,8.679092390909255323e-06,2.271441361533264392e-04
1.000000000000000000e+00,4.750215697453629400e+04,8.789332624648855230e+00,3.398334545825809183e+00,8.951547461517036508e-01,3.017856973551491517e+00
1.000000000000000000e+00,4.388391062031976020e+01,4.420809728882669333e+03,1.433404592754956575e+00,2.086021818142518441e+03,4.846150532410504752e-01
1.000000000000000000e+00,7.188362646138039824e-02,6.909896085451579240e-02,2.512386137343884315e-02,1.543906135506916723e-02,4.136013281172013639e-04
1.000000000000000000e+00,6.512955050515759070e-02,1.150046411235326471e-01,1.214709800652456068e-02,8.116727117676752687e-03,4.694480933456193425e-03
1.000000000000000000e+00,7.097188637011293474e-03,4.147918916221047386e-03,8.708464822890582893e-04,1.060749044018594750e-04,2.502259593947934920e-05
1.000000000000000000e+00,4.583955375716653458e-01,1.611785717285705077e+00,2.274195158288550567e-01,5.452306908249753004e-02,2.716854920236139170e-01
1.000000000000000000e+00,2.072224464180648283e+03,3.244384094689816145e-01,7.966069134816786135e-02,4.515181817661650943e-02,3.611049890433380705e-02
