1.560849967804249900e+03,3.125914651993209645e+03,4.690276883451384492e+03,6.251126851255634392e+03,7.819703799098519994e+03,9.380553766902768984e+03
1.480916030534351194e+03,2.961832061068701933e+03,4.442748091603053581e+03,5.931297709923663206e+03,7.412213740458014399e+03,8.893129770992365593e+03
3.311920057102070132e+02,6.623840114204140264e+02,9.935760171306209259e+02,1.324768022840827825e+03,1.650249821556031293e+03,1.981441827266238306e+03
1.704927411857255208e+02,3.501394550525639033e+02,5.200600729457198668e+02,6.951298004720017616e+02,8.701995279982837701e+02,1.045269255524565779e+03
2.231816672201926224e+02,4.410494852208568659e+02,6.642311524410495167e+02,8.820989704417137318e+02,1.105280637661906212e+03,1.323148455662570541e+03
4.697026721866767502e+02,9.333835152427550383e+02,1.403086187429431675e+03,1.866767030485510077e+03,2.336469702672186941e+03,2.806172374858863350e+03
1.087636490926952888e+02,2.175272981853905776e+02,3.262909472780858664e+02,4.479725380819567135e+02,5.509547307444755688e+02,6.436387041407424476e+02
7.855755894590845401e+02,1.564493758668515966e+03,2.348404993065186773e+03,3.135644937586685046e+03,3.914563106796116244e+03,4.700138696255200557e+03
1.567801074702349524e+02,3.135602149404699048e+02,4.652828995890844226e+02,6.220630070593193750e+02,7.788431145295543274e+02,9.356232219997892798e+02
2.330751094644661237e+02,4.688447288649377356e+02,7.005725833614012572e+02,9.323004378578647220e+02,1.164028292354328187e+03,1.401145166722802514e+03
1.398241206030151261e+03,2.796482412060302067e+03,4.266331658291457643e+03,5.427135678391960937e+03,7.002512562814071316e+03,8.396984924623116967e+03
1.175687934684003494e+03,2.358633202298155084e+03,3.534321136982158805e+03,4.717266404596310167e+03,5.892954339280314343e+03,7.068642273964317610e+03
5.062355658198613355e+02,1.046959199384141584e+03,1.518706697459584120e+03,2.093918398768283168e+03,2.623556581986143101e+03,3.147036181678213779e+03
5.557434629894628415e+02,1.111486925978925456e+03,1.667230388968388297e+03,2.222973851957851366e+03,2.778717314947313753e+03,3.334460777936776594e+03
5.822695035460993722e+02,1.164539007092198744e+03,1.723404255319149115e+03,2.446808510638298230e+03,2.911347517730496747e+03,3.493617021276596461e+03
7.444413944551195073e+02,1.482294811968158228e+03,2.226736206423277963e+03,2.971177600878397243e+03,3.715618995333516978e+03,4.453472412846555926e+03
7.434944237918216459e+01,1.486988847583643292e+02,2.230483271375464938e+02,2.973977695167286583e+02,3.717472118959108229e+02,4.460966542750929875e+02
1.836515769148251422e+02,3.673031538296502845e+02,5.561038403776015002e+02,7.414717871701352578e+02,9.268397339626691291e+02,1.107058571122076955e+03
1.486988847583643292e+02,2.924411400247831807e+02,4.411400247831475099e+02,5.898389095415118391e+02,7.385377942998761682e+02,8.822800495662950198e+02
8.345769393214135334e+02,1.662396170632127223e+03,2.500351963958890792e+03,3.331550049274954290e+03,4.172884696607067781e+03,5.007461635928480973e+03
1.750697275262819801e+02,3.501394550525639033e+02,5.252091825788457982e+02,7.002789101051278067e+02,8.753486376314097015e+02,1.050418365157691596e+03
2.317278544964634648e+02,4.688447288649377356e+02,7.005725833614012572e+02,9.323004378578647220e+02,1.169417312226338936e+03,1.401145166722802514e+03
5.491467251406236016e+01,1.098293450281247203e+02,1.647440175421870663e+02,2.196586900562494407e+02,2.745733625703118150e+02,3.294880350843741326e+02
9.905536985903211189e+02,1.976456910332800135e+03,2.971661095770963584e+03,3.962214794361284476e+03,4.945792762679842781e+03,5.936346461270164582e+03
5.192761605035406092e+01,9.913453973249410467e+01,1.557828481510621828e+02,2.077104642014162437e+02,2.596380802517703046e+02,3.115656963021243655e+02
2.962962962962963047e+02,5.870020964360586504e+02,8.832983927323549551e+02,1.179594689028651374e+03,1.470300489168413606e+03,1.766596785464709910e+03
5.764688294214381585e+02,1.152937658842876317e+03,1.729406488264314476e+03,2.305875317685752634e+03,2.863208252354612341e+03,3.616684108237404871e+03
1.288723667905824186e+02,2.627013630731103149e+02,3.915737298636927335e+02,5.254027261462206297e+02,6.542750929368030484e+02,7.881040892193309446e+02
1.038552321007081076e+02,2.077104642014162152e+02,3.115656963021243087e+02,4.154209284028324305e+02,5.192761605035404955e+02,6.231313926042486173e+02
