7.977241058987456199e+02,1.595448211797491240e+03,2.393172317696236860e+03,3.190896423594982480e+03,3.988620529493728100e+03,4.687412912215513643e+03
7.707182320441988850e+02,1.541436464088397770e+03,2.312154696132596655e+03,3.082872928176795540e+03,3.853591160220994425e+03,4.624309392265193310e+03
3.309272626318711445e+02,6.618545252637422891e+02,9.905607995558024186e+02,1.323709050527484806e+03,1.652415324819544821e+03,1.985563575791227322e+03
1.651154982910545925e+02,3.302309965821091851e+02,4.953464948731638060e+02,6.428937041460501405e+02,8.255774914552729342e+02,9.906929897463276120e+02
2.225137759118341876e+02,4.418287913433545100e+02,6.633429546050906538e+02,8.816583573865127619e+02,1.104172133298347035e+03,1.326685909210181308e+03
2.455429867697882287e+02,4.910859735395764574e+02,7.366289603093646292e+02,9.821719470791529147e+02,1.226496962684408345e+03,1.471796355221290014e+03
1.760791673775806316e+02,3.521583347551612633e+02,5.241426377751237169e+02,7.002218051527042917e+02,8.763009725302849802e+02,1.052380139907865669e+03
7.829344432882415958e+02,1.565868886576483192e+03,2.347554630593132515e+03,3.131737773152966383e+03,3.915920915712799797e+03,4.700104058272632756e+03
1.574299890673618734e+02,3.108233117483811725e+02,4.682533008157430459e+02,6.256832898831049761e+02,7.790766125641241615e+02,9.365066016314860917e+02
2.239073963237427165e+02,4.669673653488989657e+02,6.717221889712282064e+02,8.956295852949708660e+02,1.167418413372247414e+03,1.400902096046696897e+03
1.399895724713242771e+03,2.797445255474452551e+03,4.341240875912408228e+03,5.599582898852971084e+03,6.700729927007299011e+03,8.348540145985401978e+03
1.176836032837808034e+03,2.358997115597958782e+03,3.535833148435766816e+03,4.712669181273574395e+03,5.889505214111382884e+03,7.071666296871533632e+03
5.245438493231313259e+02,1.050029429075927283e+03,1.553855208946439234e+03,2.095350206003531639e+03,2.622719246615656630e+03,3.145379635079459149e+03
5.560764208528659083e+02,1.108753841578269203e+03,1.665510062456627338e+03,2.222266283334985928e+03,2.779022504213343836e+03,3.331020124913254676e+03
1.052356020942408350e+03,2.094240837696335348e+03,3.141361256544502794e+03,4.026178010471203834e+03,5.235602094240838596e+03,6.298429319371727615e+03
7.433409043981004061e+02,1.486681808796201040e+03,2.230022713194301559e+03,2.973363617592401624e+03,3.711748915961181865e+03,4.455089820359282385e+03
1.217528207819470083e+02,2.435056415638940166e+02,3.652584623458410533e+02,4.870112831277880332e+02,6.087641039097350131e+02,7.305169246916821066e+02
1.856338508786896853e+02,3.712677017573793705e+02,5.528066882784507925e+02,7.411704487288858445e+02,9.254393448217027753e+02,1.109708240914519820e+03
1.469712015888778751e+02,2.939424031777557502e+02,4.409136047666336253e+02,5.878848063555115004e+02,7.348560079443893756e+02,8.818272095332672507e+02
8.334210249394927814e+02,1.666842049878985563e+03,2.495212038303693589e+03,3.323582026728401615e+03,4.162054088182679152e+03,4.985373040092602423e+03
1.760791673775806316e+02,3.521583347551612633e+02,5.241426377751237169e+02,7.002218051527042917e+02,8.763009725302849802e+02,1.048285275550247434e+03
2.338696061168866152e+02,4.677392122337732303e+02,7.004510480233484486e+02,9.339347306977979315e+02,1.167418413372247414e+03,1.400902096046696897e+03
4.841337574676080635e+01,9.682675149352166954e+01,1.452401272402825043e+02,1.936535029870433391e+02,2.420668787338041739e+02,2.904802544805650086e+02
9.878245878676866596e+02,1.980821032216356116e+03,2.968645620084042548e+03,3.956470207951729208e+03,4.949466652300398891e+03,5.937291240168085096e+03
5.728835136855505539e+01,1.145767027371101108e+02,1.795035009548058724e+02,2.291534054742202215e+02,2.864417568427752485e+02,3.437301082113303323e+02
2.927362097214636947e+02,5.898416166029492160e+02,8.825778263244129676e+02,1.175314036045876719e+03,1.472419442927362070e+03,1.765155652648825935e+03
6.168335350423589034e+02,1.233667070084717807e+03,1.850500605127076597e+03,2.467334140169435614e+03,3.084167675211794631e+03,3.701001210254153193e+03
7.818951549678567403e+01,1.563790309935713481e+02,2.345685464903570221e+02,3.127580619871426961e+02,3.773584905660378013e+02,4.568023833167825956e+02
1.031190324633991082e+02,2.062380649267982164e+02,3.131763208147676778e+02,4.010184595798854730e+02,5.194143857415658658e+02,6.225334182049650735e+02
2.207144731416576349e+02,4.408291786932563809e+02,6.633429546050906538e+02,8.816583573865127619e+02,1.104172133298347035e+03,1.322487536079769143e+03
4.168348885926490652e+02,8.318415539897163171e+02,1.247762330984574419e+03,1.668253665968387168e+03,2.084174442963245383e+03,2.500095219958103371e+03
1.482872928176795540e+03,2.961325966850828991e+03,4.447513812154696097e+03,5.931491712707182160e+03,7.408839779005525088e+03,8.889502762430938674e+03
6.435884934178449157e+01,1.287176986835689831e+02,2.028278888347147983e+02,2.574353973671379663e+02,3.217942467089224579e+02,4.017552413456850786e+02
3.491234613950018684e+02,6.982469227900037367e+02,1.051846325997762051e+03,1.400969787392763919e+03,1.751212234240954785e+03,2.101454681089146106e+03
1.842688960928169308e+02,3.685377921856338617e+02,5.569015526360689137e+02,7.411704487288858445e+02,9.254393448217027753e+02,1.109708240914519820e+03
6.427373364642738807e+02,1.285474672928547761e+03,1.928212009392821528e+03,2.570949345857095523e+03,3.213686682321369517e+03,3.676618584367662152e+03
1.187155109367728443e+02,2.489196197061365865e+02,3.561465328103185470e+02,4.748620437470913771e+02,5.891097666378566373e+02,7.052722558340536807e+02
1.045237059591126581e+03,2.090474119182253162e+03,3.137016093953892778e+03,4.180948238364506324e+03,5.224880382775119870e+03,6.268812527185732506e+03
2.488596159409002837e+02,4.977192318818005674e+02,7.465788478227008227e+02,9.954384637636011348e+02,1.244298079704501333e+03,1.493157695645401645e+03
7.820622236015206852e+01,1.564124447203041370e+02,2.346186670804562198e+02,3.128248894406082741e+02,3.910311118007603568e+02,4.692373341609124395e+02
